product_id,imt_id,name,brand,price,price_no_discount,discount_pct,rating,reviews_count,subject_id,supplier_rating,sizes,colors,category_query,page,collected_at,description,composition,color,gender,country,care,ai_summary,reviews_text
222071757,200067063,lacoste Свитер с воротником на пуговицах,lacoste,9457.0,30980.0,69,5.0,1,163,4.6,"48, 50, 54, 56",серый,свитер мужской,3,2026-06-14T03:17:50.628606,"Мужская модель. Материал: 1.ткань 100% хлопок 2.ткань 55% полиэстер 29% вискоза 11% хлопок 5% эластан 3.ткань 95% хлопок 5% эластан. Свитеры Lacoste - это сочетание комфорта и элегантности. Их можно носить с брюками длины 7/8, с цветными чинос, с джинсами — и в каждом образе выглядеть стильно и по-новому.",хлопок 100%,серый,Мужской,Турция,,,
279732788,259764700,lacoste Свитер на молнии из органического хлопка,lacoste,21079.0,24858.0,15,5.0,2,163,4.6,"48, 50, 52, 54, 56",синий,свитер мужской,3,2026-06-14T03:17:50.628606,"Кофты Lacoste предлагают идеальное сочетание стиля и удобства, выполненные из высококачественных материалов, они обеспечивают комфорт и долговечность. Детали: Воротник-стойка на молнии;. Длинные рукава;. Двойная молния;. Логотип на груди. Материал:100% органический хлопок",100% органический хлопок,синий,Мужской,Турция,,,Отличный крой и качество материала. Рекомендую
525411962,532954143,VILMA Свитер с горлом тонкий водолазка на молнии,VILMA,877.0,8200.0,89,4.9,13,163,4.8,"48, 56",коричневый,свитер мужской,3,2026-06-14T03:17:50.628606,"Мужской свитер с горлом, также известный как водолазка, представляет собой удобную и стильную одежду для прохладных сезонов. Свитер мужской на молнии идеально дополнит базовый гардероб взрослых мужчин. Этот стильный и уютный мужской свитер полузамок на молнии, который станет незаменимым спутником в прохладные осенние и зимние дни. Халфзип полузамок на молнии Old money подходит под любой стиль.
Этот теплый мужской халф зип пуловер выполнен из мягкой и приятной на ощупь ткани, которая не колется и дарит невероятный комфорт на полумолния зип.Мужской свитер свитшот с высоким воротником-стойкой и длинным рукавом надежно защитят Вас от ветра и холода, а удобный крой позволит свободно двигаться и чувствовать себя комфортно в любой ситуации.
За счет классического цвета он впишется в любой гардероб, а молния на передней части позволит регулировать температуру и создавать различные стильные образы. Этот мужской джемпер станет идеальным выбором для прогулок, встреч с друзьями, путешествий и повседневной носки.
Такой свитер станет классикой гардероба и станет отличным подарком в день рождения. Он выделяется приятным к телу материалом, который не раздражает кожу и сохраняет тепло. 
Джемпер подарит Вам тепло и уют в прохладную погоду, а его стильный дизайн подчеркнет Ваш индивидуальный вкус. Не упустите возможность обновить свой гардероб пуловером этой практичной и модной вещью!",70% хлопок; 20% Эластан; 10% кашемир,коричневый,Мужской,,стирка при t не более 30°C; сушка в естественных условиях,,
983082993,1668287642,LC Waikiki Мужской свитер с круглым вырезом и длинными рукавами,LC Waikiki,1090.0,2599.0,58,0.0,0,163,4.8,56,бежевый,свитер мужской,3,2026-06-14T03:17:50.629607,"XSIDE Мужской трикотажный свитер с круглым вырезом и длинными рукавами - Этикетка по уходу: Барабанная сушка запрещена,Стирка при максимальной температуре 30 °,Не подлежит химической чистке,ГЛАДИТЬ ПРИ НИЗКОЙ ТЕМПЕРАТУРЕ,Не используйте отбеливатель","50% акрил,50% хлопок,",бежевый,Мужской,Бангладеш,,,
497506774,505332125,LC Waikiki серый Свитера - для мужчин,LC Waikiki,453.0,3799.0,88,0.0,0,163,4.8,"54, 56",серый,свитер мужской,3,2026-06-14T03:17:50.629607,LC WAIKIKI XSIDE Свитера - для мужчин Мужчина С длинным рукавом Трикотаж СвитерДеликатная,"ОСНОВНАЯ ТКАНЬ-100% АКРИЛ,",серый,Мужской,Турция,,,
250141600,580875707,HI BRO WEAR Свитшот Адидас толстовка спортивная,HI BRO WEAR,3852.0,5960.0,35,4.8,954,159,4.8,"42, 44, 46, 48, 50, 52, 54, 56",черный,свитер мужской,3,2026-06-14T03:17:50.629607,"Стильная новинка 2025 года - Свитшот Adidas, бренд, который не выходит из моды! Свитшот оверсайз выполнен из мягкого и качественного материала, благодаря которому вам будет комфортно. Контрастные элементы выделят вас из толпы. Толстовка имеет круглый вырез и длинные рукава, манжеты и нижний край для дополнительной защиты от холода. Спортивная кофта свитшот от Adidas идеально подойдет для активных людей, ценящих качество и комфорт в одежде. Лонгслив оверсайз, выполнен из прочного и мягкого материала, который обеспечит вам комфорт даже при самых интенсивных тренировках. Это отличная толстовка оверсайз для офиса, прогулок, на каждый день или для дома. Дизайн свитшота без капюшона выполнен в спортивном стиле с использованием фирменных элементов Adidas. Свитшот унисекс подойдет, как мужчине, парню, подростку, так и женщине и девушке.",хлопок 95%; спандекс 5%,черный,Мужской,,стирка при t не более 30°C; отжим запрещен; деликатная стирка,,
781690566,806673802,KOTON Трикотажный свитер с круглым вырезом с узором,KOTON,673.0,7899.0,91,4.8,6,163,4.8,"46, 52, 48, 50",бежевый,свитер мужской,3,2026-06-14T03:17:50.629607,"Мужской трикотажный свитер с круглым вырезом предлагает комфорт и стиль в повседневной носке. Геометрический узор придает модели нарядность. Джемпер отлично сочетается с брюками и джинсами для создания уютного зимнего образа как на каждый день, так и для офиса. Характеристики продукта Категория товара: Свитер Тип воротника: Круглый вырез Длина рукава: Длинный Крой: Regular Fit Принт: Геометрический узор","полиэстер - 66%, полиамид - 23%, овечья шерсть - 10%, эластан - 1%",светло-бежевый,Мужской,,,,"Достоинства:Отличный свитер, неожиданно мягкий, шелковистый и в тоже время плотный! Подошёл на рост 188, размер 54 Подошёл так же сестре на рост 168см, размер 58.Свитер пластичный, тянется отлично. Она тоже себе такой заказала. ||| Достоинства:На рост188 и 50 размер сел хорошо, не в обтяжку. Мягкий, пушистый, но тянется, рыхлая вязка. Муж не взял, т.к. побоялся что после стирки растянется. ||| Достоинства:Свитер очень теплый, легкий и воздушный, но маломерит, xL будет думаю хорошо на 48 размер, я заказала м и L (L-46) ||| Достоинства:Свитер очень стильный и яркий, а главное очень теплый, не купила, размер маломерит(L-46), а муж 50 размер, пере закажу больше размер"
320346816,301668662,Toolor Свитер вязаный теплый повседневный,Toolor,800.0,10000.0,92,4.6,22,163,4.8,"46-48, 50-52, 42-44",серый,свитер мужской,3,2026-06-14T03:17:50.629607,"Базовый мужской вязаный свитер — стильное решение для гардероба. Свободная посадка дарит удобство, а мягкий материал приятно ощущается на теле. Подойдет для повседневного ношения и дополнит классический или неформальный стиль.
Этот предмет одежды выполнен в эстетике old money, добавляя образу аристократичности. Хорошо комбинируется с разными вещами, помогая создать элегантный лук. Прочная вязка обеспечивает долгий срок службы, сохраняя привлекательный внешний вид.
Функциональность делает его уместным на работе, прогулках и учебе. Практичный вариант в качестве презента для ценителей классики и удобства. Турецкое производство отвечает за высокий стандарт исполнения.",хлопок 50%; акрил 50%,серый,Мужской,Киргизия,стирка при t не более 30°C,,"Все ок ||| Достоинства:внешний вид
Недостатки:тяжеловато
Комментарий:в целом нормально ||| Брала сына в школу. Ему очень понравился свитер ||| Здравствуйте! Благодарим вас за отзыв и за то, что поделились своим мнением о товаре. Нам очень важно получать обратную связь от покупателей, так как это помогает нам становиться лучше и улучшать качество нашей продукции. Если у вас возникнут вопросы или потребуется помощь с выбором размера или модели, мы всегда готовы помочь. Будем рады видеть вас снова — заходите в наш кабинет, у нас регулярно появляются новые модели и обновления ассортимента. С уважением, Команда Martin Wear 😊
ещё ||| Достоинства:Всё понравилось, потом доработал на спине"
565044053,569984731,obus Свитер оверсайз вязаный теплый полузамок с воротником,obus,1440.0,5000.0,71,4.8,791,163,4.8,46-56,"бежевый, оранжевый",свитер мужской,3,2026-06-14T03:17:50.629607,"Мужской свитер бренда obus на молнии – это стильный и практичный базовый элемент гардероба для любого современного мужчины и женщины. Свитер унисекс станет отличным вариантом для семейного лука. Джемпер на молнии выполнен из качественных материалов (пряжа Турция), которые обеспечивают комфорт и приятные тактильные ощущения. Универсальная вязаная кофта на молнии с v-образным воротником и его мягкая текстура добавляет удобство при надевании и снятии, а также пуловер мужской позволяет регулировать степень тепла в зависимости от погоды. Классический и свободный крой фемилилук свитера делает его универсальным вариантом для различных стилей одежды, от повседневного до более формального, подчеркивающий молодежный стиль. Джемпер отлично сочетается с джинсами, брюками и рубашками. Кофта pinterest поможет создать стильные и комфортные образы на каждый день. В свитере используется металлический замок красивая вязка для удобства и модного фасона в стиле олд мани (old money) и кэжуал. Полувер с длинным рукавом станет незаменимым элементом Вашем гардеробе, подчеркивая утонченность вкуса и дополняя образ в стиле олдмани и пинтерест. Прямой крой свитера олд мани позволяет подобрать этот свитер для высоких, низких, а также полных. Базовая модель на полузамке подойдет для повседнего и офисного стиля, а также создаст молодежный оверсайз силуэт для школы и университета. Пуловер мужской на молнии зимний свитер бренда obus станет незаменимым спутником в любой сезон в осенний, зимний и весенний период. Весенний свитер полузамок обеспечит тепло и комфорт в любой ситуации.",акрил,бежевый; светло-бежевый; абрикосовый; слоновая кость; белый песок,Мужской,Россия,"Бережная стирка в машинке на деликатном режиме; Соблюдать температуру 30 градусов; Режим отжима, не больше 500 оборотов",,
99126294,75300846,MOVENTAKE Мужская водолазка белая с горлом,MOVENTAKE,995.0,3827.0,74,4.7,21188,153,4.7,"44, 46, 48, 50, 52, 54, 56, 58","белый, коричневый",водолазка мужская,1,2026-06-14T03:26:48.957944,"Водолазка белая с низким горлом от MOVENTAKE на весну 2026 – идеальный выбор для мужчин, предпочитающих комфорт и стиль в повседневной одежде. Этот предмет одежды выполнен из высококачественного трикотажа, состоящего на 95% из хлопка и 5% лайкры, что обеспечивает не только приятную к поверхности ощущение, но и отличную воздухопроницаемость. Длинные рукава и классическая фактура материала делают водолазку универсальной для офисного костюма, домашней одежды или просто для повседневного ношения. Без излишних декоративных элементов и рисунков, она подчеркнет ваш стиль и элегантность. Созданная для мужчин с высоким ростом, эта водолазка станет вашим надежным спутником в любых ситуациях. Водолазка больших размеров это отличный подарок своему мужчине на Новый год, день Рождения, 9 мая, 23 февраля, проявление любви и заботы. Классическая, базовая, весенняя водолазка с высоким воротником и длинным рукавом больших размеров прекрасно подойдет для офиса, обучения или прогулок. Трикотажная кофта облегающего покроя из хлопка обеспечит комфорт и стиль. Обтягивающая форма свитер отлично сидит на теле, подчеркивая фигуру.",хлопок 95%; лайкра 5%,белый; молочный шоколад,Мужской,Россия,"бережная стирка при 30 градусах, гладить при t не более 110С, отбеливание запрещено",,
172203513,157350948,ICEWIND Водолазка мужская черная классическая с горлом,ICEWIND,1088.0,4461.0,76,4.8,2259,153,4.8,"46 рост  170, 48 рост  170, 50 рост  170, 52 рост  170, 54 рост  170, 56 рост  170, 58 рост  170, 46 рост 182, 48 рост  182, 50 рост 182, 44 рост 182, 52 рост 182, 54 рост 182, 56 рост 182, 58 рост 182, 44 рост 188, 48 рост 188, 50 рост 188, 52 рост 188",черный,водолазка мужская,1,2026-06-14T03:26:48.957944,"Водолазка классическая мужская с длинным рукавом и низким горлом – отличный выбор для повседневной носки и создания стильных образов. Черная модель выполнена из хлопка, что обеспечивает мягкость, комфорт и хорошую воздухопроницаемость на протяжении всего дня. Материал приятен к телу, не вызывает раздражения и подходит для длительного использования, а также легко сочетается с разными элементами гардероба.

За счет низкого горла бадлон хорошо подходит для офиса и прогулок, а рукавом длинным удобно пользоваться в прохладные дни. Без лишних деталей, лонгслив с горлом мужской гармонично дополняет как деловой, так и повседневный стиль, позволяя свободно сочетать с джинсами, брюками или юбками. Практичный черный цвет дает универсальность, обтягивающая водолазка с воротником подчеркивает особенности мужской фигуры и не требует сложного ухода. Водолазка удобна, как кофта мужская.

С хлопком в составе, одежда сохраняет форму после множества стирок, остается удобной и привлекательной.",35% хлопок; 60% полиэстер; 5% спандекс,черный; глубокий черный; черный матовый,Мужской,Китай,предварительная стирка; стирка при t не более 30°C,,
267977523,567846490,fabbrica Водолазка однотонная с высоким горлом,fabbrica,853.0,3500.0,76,4.8,166,153,4.8,"46, 50, 52, 54",черный,водолазка мужская,1,2026-06-14T03:26:48.957944,"Классическая водолазка мужская с высоким горлом FABBRICA — базовая модель для осенне-зимнего сезона. Эластичный материал обеспечивает комфорт и идеальную посадку в течение дня. Эта водолазка подчёркивает стиль в духе кэжуал и олд мани.

Изготовлена из мягкого трикотажа с добавлением хлопка, эластана и кашемира, приятного к телу и устойчивого к износу. Ткань по ощущениям напоминает кашемир, сохраняет тепло и не теряет форму после стирки.

Тёплая однотонная водолазка подойдёт для создания современного образа и станет отличным выбором для тех, кто ценит качество, комфорт и стиль в каждой детали.",70% хлопок; 20% Эластан; 10% кашемир,черный; черный графит; глубокий черный,Мужской,Россия,стирка при t не более 30°C; сушка в естественных условиях; для сохранения формы после стирки вытянуть рукава и по спинке,,"Достоинства:Супер ||| Недостатки:Тонковата. ||| Недостатки:Пришел не тот размер, так ещё и деньги не вернули 😀
Комментарий:Заказали 48, другой даже и не предлагался. Пришло 2XL. Повелись на цену, вот и результат. ||| Достоинства:☺️☺️☺️"
